"race_id","driver_id","team","teamcolor","enginemanufacturer","gridposition","status","resultposition","completedlaps","speedtrap"
"77","39","ToroRosso","#469BFF","Renault","17","DNF","18","30","349.1"
"77","5","McLaren","#FF8700","Honda","18","F","10","70","348"
"77","33","McLaren","#FF8700","Honda","19","F","12","70","344.2"
"77","38","ToroRosso","#469BFF","Renault","20","F","13","70","352.1"
"78","15","Mercedes","#00D2BE","Mercedes","1","F","2","71","325.2"
"78","12","Ferrari","#DC0000","Ferrari","2","F","1","71","315.8"
"78","11","Ferrari","#DC0000","Ferrari","3","F","3","71","321"
"78","27","RedBull","#1E41FF","Renault","4","F","5","71","316.4"
"78","16","ForceIndia","#F596C8","Mercedes","5","F","9","71","324.5"
"78","5","McLaren","#FF8700","Honda","6","F","8","71","325.3"
"78","7","Renault","#FFF500","Renault","7","F","10","70","333.6"
"78","25","ToroRosso","#469BFF","Renault","8","F","11","70","319.3"
"78","9","Williams","#192c4e","Mercedes","9","F","7","71","323.1"
"78","34","ForceIndia","#F596C8","Mercedes","10","DNF","18","0","235.7"
"78","22","HaasF1Team","#F0D787","Ferrari","11","F","15","69","315.4"
"78","33","McLaren","#FF8700","Honda","12","DNF","19","0","244.5"
"78","4","HaasF1Team","#F0D787","Ferrari","13","DNF","20","0","227.2"
"78","2","RedBull","#1E41FF","Renault","14","F","6","71","338.2"
"78","31","Sauber","#9B0000","Ferrari","15","F","14","70","310.3"
"78","36","Williams","#192c4e","Mercedes","16","F","16","69","330"
"78","19","Sauber","#9B0000","Ferrari","17","F","13","70","317.8"
"78","39","ToroRosso","#469BFF","Renault","18","DNF","17","40","321.2"
"78","38","ToroRosso","#469BFF","Renault","19","F","12","70","334.8"
"78","1","Mercedes","#00D2BE","Mercedes","20","F","4","71","325.3"
"79","15","Mercedes","#00D2BE","Mercedes","1","F","1","55","329.5"
"79","1","Mercedes","#00D2BE","Mercedes","2","F","2","55","336.3"
"79","12","Ferrari","#DC0000","Ferrari","3","F","3","55","314.7"
"79","2","RedBull","#1E41FF","Renault","4","DNF","20","20","309.2"
"79","11","Ferrari","#DC0000","Ferrari","5","F","4","55","318.4"
"79","27","RedBull","#1E41FF","Renault","6","F","5","55","332.3"
"79","7","Renault","#FFF500","Renault","7","F","6","55","325.5"
"79","16","ForceIndia","#F596C8","Mercedes","8","F","7","55","322.3"
"79","34","ForceIndia","#F596C8","Mercedes","9","F","8","55","315.2"
"79","9","Williams","#192c4e","Mercedes","10","F","10","54","328.2"
"79","5","McLaren","#FF8700","Honda","11","F","9","54","318.3"
"79","25","ToroRosso","#469BFF","Renault","12","DNF","19","31","319"
"79","33","McLaren","#FF8700","Honda","13","F","12","54","310.1"
"79","4","HaasF1Team","#F0D787","Ferrari","14","F","13","54","322.3"
"79","36","Williams","#192c4e","Mercedes","15","F","18","54","324.9"
"79","22","HaasF1Team","#F0D787","Ferrari","16","F","11","54","329.8"
"79","38","ToroRosso","#469BFF","Renault","17","F","16","54","316.2"
"79","31","Sauber","#9B0000","Ferrari","18","F","14","54","320.5"
"79","19","Sauber","#9B0000","Ferrari","19","F","17","54","325.7"
"79","39","ToroRosso","#469BFF","Renault","20","F","15","54","311.1"
"80","1","Mercedes","#00D2BE","Mercedes","1","F","2","58","315.8"
"80","11","Ferrari","#DC0000","Ferrari","2","F","3","58","296.6"
"80","12","Ferrari","#DC0000","Ferrari","3","F","1","58","295.1"
"80","27","RedBull","#1E41FF","Renault","4","F","6","58","318.6"
"80","4","HaasF1Team","#F0D787","Ferrari","5","DNF","17","22","292.7"
"80","22","HaasF1Team","#F0D787","Ferrari","6","DNF","16","24","291.7"
"80","7","Renault","#FFF500","Renault","7","F","7","58","319.7"
"80","2","RedBull","#1E41FF","Renault","8","F","4","58","306.8"
"80","25","Renault","#FFF500","Renault","9","F","10","58","290.9"
"80","5","McLaren","#FF8700","Renault","10","F","5","58","298.5"
"80","33","McLaren","#FF8700","Renault","11","F","9","58","298.3"
"80","16","ForceIndia","#F596C8","Mercedes","12","F","11","58","319.2"
"80","36","Williams","#192c4e","Mercedes","13","F","14","58","306.8"
"80","34","ForceIndia","#F596C8","Mercedes","14","F","12","58","306.7"
"80","15","Mercedes","#00D2BE","Mercedes","15","F","8","58","318.1"
"80","39","ToroRosso","#469BFF","Honda","16","F","15","57","281.9"
"80","19","Sauber","#9B0000","Ferrari","17","DNF","19","5","305.6"
"80","40","Sauber","#9B0000","Ferrari","18","F","13","58","312"
"80","41","Williams","#192c4e","Mercedes","19","DNF","20","4","300.1"
"80","38","ToroRosso","#469BFF","Honda","20","DNF","18","13","296.1"
"81","12","Ferrari","#DC0000","Ferrari","1","F","1","57","321.9"
"81","11","Ferrari","#DC0000","Ferrari","2","DNF","18","35","304.8"
"81","15","Mercedes","#00D2BE","Mercedes","3","F","2","57","333.4"
"81","2","RedBull","#1E41FF","Renault","4","DNF","20","1","296.9"
"81","38","ToroRosso","#469BFF","Honda","5","F","4","57","324.6"
"81","4","HaasF1Team","#F0D787","Ferrari","6","F","5","57","323.9"
"81","7","Renault","#FFF500","Renault","7","F","6","57","322.4"
"81","34","ForceIndia","#F596C8","Mercedes","8","F","10","56","330.7"
"81","1","Mercedes","#00D2BE","Mercedes","9","F","3","57","333"
"81","25","Renault","#FFF500","Renault","10","F","11","56","335.5"
"81","39","ToroRosso","#469BFF","Honda","11","F","17","56","316.1"
"81","16","ForceIndia","#F596C8","Mercedes","12","F","16","56","332.5"
"81","5","McLaren","#FF8700","Renault","13","F","7","56","321.1"
"81","33","McLaren","#FF8700","Renault","14","F","8","56","322.1"
"81","27","RedBull","#1E41FF","Renault","15","DNF","19","3","311.9"
"81","22","HaasF1Team","#F0D787","Ferrari","16","F","13","56","340"
"81","19","Sauber","#9B0000","Ferrari","17","F","9","56","324"
"81","41","Williams","#192c4e","Mercedes","18","F","15","56","321.7"
"81","40","Sauber","#9B0000","Ferrari","19","F","12","56","326.9"
"81","36","Williams","#192c4e","Mercedes","20","F","14","56","331.2"
"82","12","Ferrari","#DC0000","Ferrari","1","F","8","56","329.4"
"82","11","Ferrari","#DC0000","Ferrari","2","F","3","56","343.8"
"82","15","Mercedes","#00D2BE","Mercedes","3","F","2","56","333.2"
"82","1","Mercedes","#00D2BE","Mercedes","4","F","4","56","320.4"
"82","27","RedBull","#1E41FF","Renault","5","F","5","56","335.6"
"82","2","RedBull","#1E41FF","Renault","6","F","1","56","334.3"
"82","7","Renault","#FFF500","Renault","7","F","6","56","334.5"
"82","16","ForceIndia","#F596C8","Mercedes","8","F","12","56","340.9"
"82","25","Renault","#FFF500","Renault","9","F","9","56","339.6"
"82","22","HaasF1Team","#F0D787","Ferrari","10","F","17","56","342.9"
"82","4","HaasF1Team","#F0D787","Ferrari","11","F","10","56","331.2"
"82","34","ForceIndia","#F596C8","Mercedes","12","F","11","56","339.9"
"82","5","McLaren","#FF8700","Renault","13","F","7","56","334.6"
"82","33","McLaren","#FF8700","Renault","14","F","13","56","329.8"
"82","39","ToroRosso","#469BFF","Honda","15","DNF","20","51","333.2"
"82","41","Williams","#192c4e","Mercedes","16","F","15","56","328.1"
"82","38","ToroRosso","#469BFF","Honda","17","F","18","56","339.5"
"82","36","Williams","#192c4e","Mercedes","18","F","14","56","330.3"
"82","40","Sauber","#9B0000","Ferrari","19","F","19","56","327.3"
"82","19","Sauber","#9B0000","Ferrari","20","F","16","56","332.4"
"83","12","Ferrari","#DC0000","Ferrari","1","F","4","51","314.7"
"83","1","Mercedes","#00D2BE","Mercedes","2","F","1","51","318"
"83","15","Mercedes","#00D2BE","Mercedes","3","DNF","14","48","313.4"
"83","2","RedBull","#1E41FF","Renault","4","DNF","17","39","325"
"83","27","RedBull","#1E41FF","Renault","5","DNF","16","39","318.3"
"83","11","Ferrari","#DC0000","Ferrari","6","F","2","51","318.3"
"83","34","ForceIndia","#F596C8","Mercedes","7","DNF","19","0","null"
"83","16","ForceIndia","#F596C8","Mercedes","8","F","3","51","326.2"
"83","25","Renault","#FFF500","Renault","9","F","5","51","325.3"
"83","36","Williams","#192c4e","Mercedes","10","F","8","51","326.2"
"83","41","Williams","#192c4e","Mercedes","11","DNF","20","0","null"
"83","5","McLaren","#FF8700","Renault","12","F","7","51","324.6"
"83","40","Sauber","#9B0000","Ferrari","13","F","6","51","325.1"
"83","7","Renault","#FFF500","Renault","14","DNF","18","10","329.2"
"83","4","HaasF1Team","#F0D787","Ferrari","15","F","13","51","313.6"
"83","33","McLaren","#FF8700","Renault","16","F","9","51","320.7"
"83","38","ToroRosso","#469BFF","Honda","17","F","12","51","317.3"
"83","19","Sauber","#9B0000","Ferrari","18","F","11","51","320.5"
"83","39","ToroRosso","#469BFF","Honda","19","F","10","51","322"
"83","22","HaasF1Team","#F0D787","Ferrari","20","DNF","15","42","323.7"
"84","1","Mercedes","#00D2BE","Mercedes","1","F","1","66","339.7"
"84","15","Mercedes","#00D2BE","Mercedes","2","F","2","66","332.6"
"84","12","Ferrari","#DC0000","Ferrari","3","F","4","66","333.7"
"84","11","Ferrari","#DC0000","Ferrari","4","DNF","17","25","306.6"
"84","27","RedBull","#1E41FF","Renault","5","F","3","66","324.6"
"84","2","RedBull","#1E41FF","Renault","6","F","5","66","332"
"84","4","HaasF1Team","#F0D787","Ferrari","7","F","6","65","332"
"84","5","McLaren","#FF8700","Renault","8","F","8","65","331.3"
"84","25","Renault","#FFF500","Renault","9","F","7","65","329.2"
"84","22","HaasF1Team","#F0D787","Ferrari","10","DNF","18","0","299.8"
"84","33","McLaren","#FF8700","Renault","11","DNF","15","45","325.3"
"84","38","ToroRosso","#469BFF","Honda","12","DNF","19","0","301.8"
"84","34","ForceIndia","#F596C8","Mercedes","13","DNF","16","38","340.1"
"84","40","Sauber","#9B0000","Ferrari","14","F","10","64","333.9"
"84","16","ForceIndia","#F596C8","Mercedes","15","F","9","64","339"
"84","7","Renault","#FFF500","Renault","16","DNF","20","0","302.9"
"84","19","Sauber","#9B0000","Ferrari","17","F","13","64","334.6"
"84","36","Williams","#192c4e","Mercedes","18","F","11","64","314.8"
"84","41","Williams","#192c4e","Mercedes","19","F","14","63","331.6"
"84","39","ToroRosso","#469BFF","Honda","20","F","12","64","332.3"
"85","2","RedBull","#1E41FF","Renault","1","F","1","78","282"
"85","12","Ferrari","#DC0000","Ferrari","2","F","2","78","289.6"
"85","1","Mercedes","#00D2BE","Mercedes","3","F","3","78","288.3"
"85","11","Ferrari","#DC0000","Ferrari","4","F","4","78","288.7"
"85","15","Mercedes","#00D2BE","Mercedes","5","F","5","78","289.8"
"85","34","ForceIndia","#F596C8","Mercedes","6","F","6","78","289.3"
"85","5","McLaren","#FF8700","Renault","7","DNF","20","52","281.6"
"85","25","Renault","#FFF500","Renault","8","F","10","78","285.2"
"85","16","ForceIndia","#F596C8","Mercedes","9","F","12","78","290.4"
"85","38","ToroRosso","#469BFF","Honda","10","F","7","78","282"
"85","7","Renault","#FFF500","Renault","11","F","8","78","292"
"85","33","McLaren","#FF8700","Renault","12","F","14","77","287.1"
"85","41","Williams","#192c4e","Mercedes","13","F","16","77","287.1"
"85","40","Sauber","#9B0000","Ferrari","14","DNF","18","70","290.3"
"85","39","ToroRosso","#469BFF","Honda","15","DNF","19","70","280.5"
"85","19","Sauber","#9B0000","Ferrari","16","F","11","78","288.6"
"85","36","Williams","#192c4e","Mercedes","17","F","17","76","287"
"85","22","HaasF1Team","#F0D787","Ferrari","18","F","15","77","287"
"85","4","HaasF1Team","#F0D787","Ferrari","19","F","13","78","286.6"
"85","27","RedBull","#1E41FF","Renault","20","F","9","78","293.5"
"86","12","Ferrari","#DC0000","Ferrari","1","F","1","68","326.4"
"86","15","Mercedes","#00D2BE","Mercedes","2","F","2","68","335.7"
"86","27","RedBull","#1E41FF","Renault","3","F","3","68","328.1"
"86","1","Mercedes","#00D2BE","Mercedes","4","F","5","68","332"
"86","11","Ferrari","#DC0000","Ferrari","5","F","6","68","328.4"
"86","2","RedBull","#1E41FF","Renault","6","F","4","68","331.2"
"86","7","Renault","#FFF500","Renault","7","F","7","67","333.2"
"86","34","ForceIndia","#F596C8","Mercedes","8","F","9","67","339.3"
"86","25","Renault","#FFF500","Renault","9","F","8","67","333.3"
"86","16","ForceIndia","#F596C8","Mercedes","10","F","14","67","349.7"
"86","4","HaasF1Team","#F0D787","Ferrari","11","F","13","67","325.2"
"86","39","ToroRosso","#469BFF","Honda","12","DNF","19","0","null"
"86","40","Sauber","#9B0000","Ferrari","13","F","10","67","336.3"
"86","5","McLaren","#FF8700","Renault","14","DNF","18","40","334.5"
"86","33","McLaren","#FF8700","Renault","15","F","16","66","335"
"86","38","ToroRosso","#469BFF","Honda","16","F","11","67","334"
"86","36","Williams","#192c4e","Mercedes","17","DNF","20","0","null"
"86","41","Williams","#192c4e","Mercedes","18","F","17","66","334.4"
"86","19","Sauber","#9B0000","Ferrari","19","F","15","66","334.3"
"86","22","HaasF1Team","#F0D787","Ferrari","20","F","12","67","331.7"
"87","1","Mercedes","#00D2BE","Mercedes","1","F","1","53","328.6"
"87","15","Mercedes","#00D2BE","Mercedes","2","F","7","53","343"
"87","12","Ferrari","#DC0000","Ferrari","3","F","5","53","341.1"
"87","27","RedBull","#1E41FF","Renault","4","F","2","53","338.8"
"87","2","RedBull","#1E41FF","Renault","5","F","4","53","334.6"
"87","11","Ferrari","#DC0000","Ferrari","6","F","3","53","339.9"
"87","25","Renault","#FFF500","Renault","7","F","8","53","330.4"
"87","40","Sauber","#9B0000","Ferrari","8","F","10","53","336.5"
"87","4","HaasF1Team","#F0D787","Ferrari","9","F","6","53","334"
"87","22","HaasF1Team","#F0D787","Ferrari","10","F","11","52","333.6"
"87","34","ForceIndia","#F596C8","Mercedes","11","DNF","19","0","null"
"87","7","Renault","#FFF500","Renault","12","F","9","53","334"
"87","16","ForceIndia","#F596C8","Mercedes","13","DNF","18","27","321.4"
"87","38","ToroRosso","#469BFF","Honda","14","DNF","20","0","null"
"87","19","Sauber","#9B0000","Ferrari","15","F","13","52","332.4"
"87","5","McLaren","#FF8700","Renault","16","DNF","16","50","326"
"87","33","McLaren","#FF8700","Renault","17","F","12","52","326.5"
"87","41","Williams","#192c4e","Mercedes","18","F","15","52","339.6"
"87","36","Williams","#192c4e","Mercedes","19","DNF","17","48","321.5"
"87","39","ToroRosso","#469BFF","Honda","20","F","14","52","334.9"
"88","15","Mercedes","#00D2BE","Mercedes","1","DNF","19","13","301.3"
"88","1","Mercedes","#00D2BE","Mercedes","2","DNF","16","62","324.4"
"88","11","Ferrari","#DC0000","Ferrari","3","F","2","71","327.6"
"88","27","RedBull","#1E41FF","Renault","4","F","1","71","301.7"
"88","22","HaasF1Team","#F0D787","Ferrari","5","F","4","70","309.1"
"88","12","Ferrari","#DC0000","Ferrari","6","F","3","71","319.5"
"88","2","RedBull","#1E41FF","Renault","7","DNF","18","53","316.1"
"88","4","HaasF1Team","#F0D787","Ferrari","8","F","5","70","316.7"
"88","25","Renault","#FFF500","Renault","9","F","12","70","314.9"
"88","7","Renault","#FFF500","Renault","10","DNF","20","11","310.3"
"88","34","ForceIndia","#F596C8","Mercedes","11","F","6","70","315.6"
"88","38","ToroRosso","#469BFF","Honda","12","F","11","70","324.3"
"88","5","McLaren","#FF8700","Renault","13","F","8","70","313.6"
"88","36","Williams","#192c4e","Mercedes","14","F","14","69","314.7"
"88","33","McLaren","#FF8700","Renault","15","DNF","15","65","307.6"
"88","16","ForceIndia","#F596C8","Mercedes","16","F","7","70","318.2"
"88","41","Williams","#192c4e","Mercedes","17","F","13","69","314.6"
"88","40","Sauber","#9B0000","Ferrari","18","F","9","70","324.9"
"88","39","ToroRosso","#469BFF","Honda","19","DNF","17","54","311.6"
"88","19","Sauber","#9B0000","Ferrari","20","F","10","70","317.8"
"89","1","Mercedes","#00D2BE","Mercedes","1","F","2","52","339.5"
"89","12","Ferrari","#DC0000","Ferrari","2","F","1","52","333.3"
"89","11","Ferrari","#DC0000","Ferrari","3","F","3","52","346.8"
"89","15","Mercedes","#00D2BE","Mercedes","4","F","4","52","323.3"
"89","27","RedBull","#1E41FF","Renault","5","DNF","15","46","313.2"
"89","2","RedBull","#1E41FF","Renault","6","F","5","52","334.2"
"89","4","HaasF1Team","#F0D787","Ferrari","7","F","9","52","324.1"
"89","22","HaasF1Team","#F0D787","Ferrari","8","DNF","16","37","325.6"
"89","40","Sauber","#9B0000","Ferrari","9","DNF","19","18","323"
"89","34","ForceIndia","#F596C8","Mercedes","10","F","7","52","321.6"
"89","7","Renault","#FFF500","Renault","11","F","6","52","308.2"
"89","16","ForceIndia","#F596C8","Mercedes","12","F","10","52","345.7"
"89","5","McLaren","#FF8700","Renault","13","F","8","52","332.6"
"89","38","ToroRosso","#469BFF","Honda","14","F","13","52","332.4"
"89","19","Sauber","#9B0000","Ferrari","15","DNF","18","31","323.6"
"89","25","Renault","#FFF500","Renault","16","DNF","17","37","322.4"
"89","33","McLaren","#FF8700","Renault","17","F","11","52","326.9"
"89","41","Williams","#192c4e","Mercedes","18","F","14","52","313.6"
"89","36","Williams","#192c4e","Mercedes","19","F","12","52","317"
"89","39","ToroRosso","#469BFF","Honda","20","DNF","20","1","172.7"
"90","12","Ferrari","#DC0000","Ferrari","1","DNF","18","51","336.4"
"90","15","Mercedes","#00D2BE","Mercedes","2","F","2","67","337.6"
"90","11","Ferrari","#DC0000","Ferrari","3","F","3","67","317"
"90","27","RedBull","#1E41FF","Renault","4","F","4","67","330"
"90","4","HaasF1Team","#F0D787","Ferrari","5","F","11","67","329.3"
"90","22","HaasF1Team","#F0D787","Ferrari","6","F","6","67","332.1"
"90","7","Renault","#FFF500","Renault","7","F","5","67","336.5"
"90","25","Renault","#FFF500","Renault","8","F","12","67","343.1"
"90","40","Sauber","#9B0000","Ferrari","9","F","15","66","337.7"
"90","16","ForceIndia","#F596C8","Mercedes","10","F","7","67","339.9"
"90","5","McLaren","#FF8700","Renault","11","DNF","16","65","328.3"
"90","41","Williams","#192c4e","Mercedes","12","DNF","19","51","331.6"
"90","19","Sauber","#9B0000","Ferrari","13","F","9","67","332.8"
"90","1","Mercedes","#00D2BE","Mercedes","14","F","1","67","346.9"
"90","34","ForceIndia","#F596C8","Mercedes","15","F","8","67","340.2"
"90","38","ToroRosso","#469BFF","Honda","16","F","14","66","334.2"
"90","39","ToroRosso","#469BFF","Honda","17","F","10","67","336.7"
"90","36","Williams","#192c4e","Mercedes","18","DNF","17","53","336.3"
"90","33","McLaren","#FF8700","Renault","19","F","13","67","341.4"
"90","2","RedBull","#1E41FF","Renault","20","DNF","20","27","338.8"
"91","1","Mercedes","#00D2BE","Mercedes","1","F","1","70","312.5"
"91","15","Mercedes","#00D2BE","Mercedes","2","F","5","70","312.6"
"91","11","Ferrari","#DC0000","Ferrari","3","F","3","70","312.9"
"91","12","Ferrari","#DC0000","Ferrari","4","F","2","70","319.2"
"91","25","Renault","#FFF500","Renault","5","F","9","69","308.3"
"91","38","ToroRosso","#469BFF","Honda","6","F","6","70","302.9"
"91","27","RedBull","#1E41FF","Renault","7","DNF","19","5","291.7"
"91","39","ToroRosso","#469BFF","Honda","8","F","11","69","300.1"
"91","4","HaasF1Team","#F0D787","Ferrari","9","F","7","69","295.7"
"91","22","HaasF1Team","#F0D787","Ferrari","10","F","10","69","315"
"91","5","McLaren","#FF8700","Renault","11","F","8","69","310.6"
"91","2","RedBull","#1E41FF","Renault","12","F","4","70","313.4"
"91","7","Renault","#FFF500","Renault","13","F","12","69","314"
"91","19","Sauber","#9B0000","Ferrari","14","F","15","68","308.3"
"91","36","Williams","#192c4e","Mercedes","15","F","17","68","315.6"
"91","33","McLaren","#FF8700","Renault","16","DNF","18","49","302.1"
"91","40","Sauber","#9B0000","Ferrari","17","DNF","20","0","284.8"
"91","34","ForceIndia","#F596C8","Mercedes","18","F","13","69","311.6"
"91","16","ForceIndia","#F596C8","Mercedes","19","F","14","69","315.2"
"91","41","Williams","#192c4e","Mercedes","20","F","16","68","307.6"
"92","1","Mercedes","#00D2BE","Mercedes","1","F","2","44","322.3"
"92","12","Ferrari","#DC0000","Ferrari","2","F","1","44","313.1"
"92","34","ForceIndia","#F596C8","Mercedes","3","F","6","44","312.7"
"92","16","ForceIndia","#F596C8","Mercedes","4","F","5","44","318.1"
"92","22","HaasF1Team","#F0D787","Ferrari","5","F","7","44","307.7"
"92","11","Ferrari","#DC0000","Ferrari","6","DNF","17","8","304.4"
"92","27","RedBull","#1E41FF","Renault","7","F","3","44","314.2"
"92","2","RedBull","#1E41FF","Renault","8","DNF","16","28","317.7"
"92","4","HaasF1Team","#F0D787","Ferrari","9","F","8","44","313"
"92","38","ToroRosso","#469BFF","Honda","10","F","9","44","309.8"
"92","39","ToroRosso","#469BFF","Honda","11","F","14","43","314.5"
"92","40","Sauber","#9B0000","Ferrari","12","DNF","18","0","null"
"92","19","Sauber","#9B0000","Ferrari","13","F","10","43","309.2"
"92","25","Renault","#FFF500","Renault","14","F","11","43","320.4"
"92","5","McLaren","#FF8700","Renault","15","DNF","19","0","null"
"92","41","Williams","#192c4e","Mercedes","16","F","12","43","314.5"
"92","36","Williams","#192c4e","Mercedes","17","F","13","43","316.5"
"92","33","McLaren","#FF8700","Renault","18","F","15","43","310.1"
"92","15","Mercedes","#00D2BE","Mercedes","19","F","4","44","320.2"
"92","7","Renault","#FFF500","Renault","20","DNF","20","0","null"
"93","11","Ferrari","#DC0000","Ferrari","1","F","2","53","349.5"
"93","12","Ferrari","#DC0000","Ferrari","2","F","4","53","353.7"
"93","1","Mercedes","#00D2BE","Mercedes","3","F","1","53","357.9"
"93","15","Mercedes","#00D2BE","Mercedes","4","F","3","53","357.1"
"93","27","RedBull","#1E41FF","Renault","5","F","5","53","348.1"
"93","22","HaasF1Team","#F0D787","Ferrari","6","DQ","20","53","345.8"
"93","25","Renault","#FFF500","Renault","7","F","8","53","330.4"
"93","34","ForceIndia","#F596C8","Mercedes","8","F","6","53","351.3"
"93","38","ToroRosso","#469BFF","Honda","9","F","14","52","348.7"
"93","36","Williams","#192c4e","Mercedes","10","F","9","52","345.8"
"93","4","HaasF1Team","#F0D787","Ferrari","11","F","16","52","329"
"93","41","Williams","#192c4e","Mercedes","12","F","10","52","352"
"93","5","McLaren","#FF8700","Renault","13","DNF","18","9","332.1"
"93","16","ForceIndia","#F596C8","Mercedes","14","F","7","53","362.5"
"93","40","Sauber","#9B0000","Ferrari","15","F","11","52","344.9"
"93","39","ToroRosso","#469BFF","Honda","16","DNF","19","0","83.4"
"93","33","McLaren","#FF8700","Renault","17","F","12","52","331.1"
"93","19","Sauber","#9B0000","Ferrari","18","F","15","52","343.6"
"93","2","RedBull","#1E41FF","Renault","19","DNF","17","23","350.9"
"93","7","Renault","#FFF500","Renault","20","F","13","52","357.3"
"94","1","Mercedes","#00D2BE","Mercedes","1","F","1","61","308.3"
"94","27","RedBull","#1E41FF","Renault","2","F","2","61","298.8"
"94","12","Ferrari","#DC0000","Ferrari","3","F","3","61","306.9"
"94","15","Mercedes","#00D2BE","Mercedes","4","F","4","61","308.8"
"94","11","Ferrari","#DC0000","Ferrari","5","F","5","61","313.9"
"94","2","RedBull","#1E41FF","Renault","6","F","6","61","301.5"
"94","16","ForceIndia","#F596C8","Mercedes","7","F","16","60","304.4"
"94","22","HaasF1Team","#F0D787","Ferrari","8","F","15","60","300.1"
"94","34","ForceIndia","#F596C8","Mercedes","9","DNF","20","0","223.7"
"94","7","Renault","#FFF500","Renault","10","F","10","60","304.3"
"94","5","McLaren","#FF8700","Renault","11","F","7","61","298.3"
"94","25","Renault","#FFF500","Renault","12","F","8","60","297.7"
"94","40","Sauber","#9B0000","Ferrari","13","F","9","60","300"
"94","19","Sauber","#9B0000","Ferrari","14","F","11","60","295.1"
"94","38","ToroRosso","#469BFF","Honda","15","F","13","60","296.2"
"94","4","HaasF1Team","#F0D787","Ferrari","16","F","18","59","305.6"
"94","39","ToroRosso","#469BFF","Honda","17","F","17","60","296.6"
"94","33","McLaren","#FF8700","Renault","18","F","12","60","299.8"
"94","41","Williams","#192c4e","Mercedes","19","F","19","59","293.9"
"94","36","Williams","#192c4e","Mercedes","20","F","14","60","296.7"
"95","15","Mercedes","#00D2BE","Mercedes","1","F","2","53","320.4"
"95","1","Mercedes","#00D2BE","Mercedes","2","F","1","53","339.3"
"95","12","Ferrari","#DC0000","Ferrari","3","F","3","53","323.9"
"95","11","Ferrari","#DC0000","Ferrari","4","F","4","53","307.7"
"95","4","HaasF1Team","#F0D787","Ferrari","5","F","8","52","330.5"
"95","34","ForceIndia","#F596C8","Mercedes","6","F","9","52","317"
"95","40","Sauber","#9B0000","Ferrari","7","F","7","53","330.1"
"95","16","ForceIndia","#F596C8","Mercedes","8","F","10","52","321.2"
"95","22","HaasF1Team","#F0D787","Ferrari","9","F","11","52","329.3"
"95","19","Sauber","#9B0000","Ferrari","10","F","13","52","322.9"
"95","25","Renault","#FFF500","Renault","11","F","17","51","309.1"
"95","7","Renault","#FFF500","Renault","12","F","12","52","312"
"95","41","Williams","#192c4e","Mercedes","13","F","18","51","317.5"
"95","36","Williams","#192c4e","Mercedes","14","F","15","52","313.2"
"95","33","McLaren","#FF8700","Renault","15","F","16","51","305.3"
"95","5","McLaren","#FF8700","Renault","16","F","14","52","309.7"
"95","38","ToroRosso","#469BFF","Honda","17","DNF","19","4","312.5"
"95","2","RedBull","#1E41FF","Renault","18","F","6","53","324.6"
"95","27","RedBull","#1E41FF","Renault","19","F","5","53","302.9"
"95","39","ToroRosso","#469BFF","Honda","20","DNF","20","4","320"
"96","1","Mercedes","#00D2BE","Mercedes","1","F","1","53","309.8"
"96","15","Mercedes","#00D2BE","Mercedes","2","F","2","53","314.5"
"96","27","RedBull","#1E41FF","Renault","3","F","3","53","308.2"
"96","11","Ferrari","#DC0000","Ferrari","4","F","5","53","318.5"
"96","22","HaasF1Team","#F0D787","Ferrari","5","F","8","53","305.4"
"96","39","ToroRosso","#469BFF","Honda","6","F","13","52","309.4"
"96","38","ToroRosso","#469BFF","Honda","7","F","11","52","312.9"
"96","12","Ferrari","#DC0000","Ferrari","8","F","6","53","316.1"
"96","16","ForceIndia","#F596C8","Mercedes","9","F","7","53","316.8"
"96","40","Sauber","#9B0000","Ferrari","10","DNF","18","38","315.6"
"96","34","ForceIndia","#F596C8","Mercedes","11","F","9","53","316"
"96","4","HaasF1Team","#F0D787","Ferrari","12","DNF","20","8","293.5"
"96","25","Renault","#FFF500","Renault","13","F","10","52","309.8"
"96","36","Williams","#192c4e","Mercedes","14","F","17","52","307.7"
"96","2","RedBull","#1E41FF","Renault","15","F","4","53","313.8"
"96","7","Renault","#FFF500","Renault","16","DNF","19","37","302.3"
"96","41","Williams","#192c4e","Mercedes","17","F","16","52","312.1"
"96","5","McLaren","#FF8700","Renault","18","F","14","52","313.1"
"96","33","McLaren","#FF8700","Renault","19","F","15","52","311.1"
"96","19","Sauber","#9B0000","Ferrari","20","F","12","52","308.3"
"97","1","Mercedes","#00D2BE","Mercedes","1","F","3","56","337.6"
"97","11","Ferrari","#DC0000","Ferrari","2","F","1","56","325.5"
"97","15","Mercedes","#00D2BE","Mercedes","3","F","5","56","319.2"
"97","2","RedBull","#1E41FF","Renault","4","DNF","16","8","317.8"
"97","12","Ferrari","#DC0000","Ferrari","5","F","4","56","338.1"
"97","34","ForceIndia","#F596C8","Mercedes","6","DQ","19","56","336.7"
"97","7","Renault","#FFF500","Renault","7","F","6","56","325.8"
"97","22","HaasF1Team","#F0D787","Ferrari","8","DNF","17","2","285.7"
"97","40","Sauber","#9B0000","Ferrari","9","DNF","15","31","316.4"
"97","16","ForceIndia","#F596C8","Mercedes","10","F","8","56","340.1"
"97","25","Renault","#FFF500","Renault","11","F","7","56","329.5"
