driver_id,season,date,race_id,team,teamcolor,status,resultposition,speedtrap,location,comment,name,id,temp,feels_like,humidity,clouds,wind_speed,main,description,icon,lat,long,locality,country,round,accidents,failures
12,2016,2016-03-20,39,Ferrari,#DC0000,F,3,null,Melbourne,"SC, then red flag, restart behind SC",Sebastian Vettel,39,72,71,40,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,2,1
3,2016,2016-03-20,39,Mercedes,#00D2BE,F,1,null,Melbourne,"SC, then red flag, restart behind SC",Nico Rosberg,39,72,71,40,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,0
1,2016,2016-03-20,39,Mercedes,#00D2BE,F,2,null,Melbourne,"SC, then red flag, restart behind SC",Lewis Hamilton,39,72,71,40,0,6.2,Clear,Clear Sky,01d,-37.8497,144.968,Melbourne,Australia,1,1,1
4,2016,2016-04-03,40,Renault,#FFF500,F,11,null,Sakhir,null,Kevin Magnussen,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,2
26,2016,2016-04-03,40,Sauber,#9B0000,F,14,null,Sakhir,null,Felipe Nasr,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,2
32,2016,2016-04-03,40,ManorMarussia,#6E0000,F,17,null,Sakhir,null,Rio Haryanto,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,1
30,2016,2016-04-03,40,Renault,#FFF500,DNF,22,null,Sakhir,null,Jolyon Palmer,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,2
16,2016,2016-04-03,40,ForceIndia,#F596C8,F,16,null,Sakhir,null,Sergio Perez,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,0
19,2016,2016-04-03,40,Sauber,#9B0000,F,12,null,Sakhir,null,Marcus Ericsson,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,3
31,2016,2016-04-03,40,ManorMarussia,#6E0000,F,13,null,Sakhir,null,Pascal Wehrlein,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,3,2
8,2016,2016-04-03,40,RedBull,#1E41FF,F,7,null,Sakhir,null,Daniil Kvyat,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,5
10,2016,2016-04-03,40,McLaren,#FF8700,DNF,20,null,Sakhir,null,Jenson Button,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,5
20,2016,2016-04-03,40,HaasF1Team,#F0D787,DNF,19,null,Sakhir,null,Esteban Gutierrez,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,3
33,2016,2016-04-03,40,McLaren,#FF8700,F,10,null,Sakhir,null,Stoffel Vandoorne,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,0
25,2016,2016-04-03,40,ToroRosso,#469BFF,DNF,18,null,Sakhir,null,Carlos Sainz Jnr,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,4
27,2016,2016-04-03,40,ToroRosso,#469BFF,F,6,null,Sakhir,null,Max Verstappen,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,2
22,2016,2016-04-03,40,HaasF1Team,#F0D787,F,5,null,Sakhir,null,Romain Grosjean,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,3
7,2016,2016-04-03,40,ForceIndia,#F596C8,F,15,null,Sakhir,null,Nico Hulkenberg,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,2
9,2016,2016-04-03,40,Williams,#192c4e,F,8,null,Sakhir,null,Felipe Massa,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,2
15,2016,2016-04-03,40,Williams,#192c4e,F,9,null,Sakhir,null,Valtteri Bottas,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,2
2,2016,2016-04-03,40,RedBull,#1E41FF,F,4,null,Sakhir,null,Daniel Ricciardo,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,0,0
11,2016,2016-04-03,40,Ferrari,#DC0000,F,2,null,Sakhir,null,Kimi Raikkonen,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,2
12,2016,2016-04-03,40,Ferrari,#DC0000,DNF,21,null,Sakhir,null,Sebastian Vettel,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,2,1
3,2016,2016-04-03,40,Mercedes,#00D2BE,F,1,null,Sakhir,null,Nico Rosberg,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,0
1,2016,2016-04-03,40,Mercedes,#00D2BE,F,3,null,Sakhir,null,Lewis Hamilton,40,70,70,61,7,3.71,Clear,Clear Sky,01n,26.0325,50.5106,Sakhir,Bahrain,2,1,1
1,2016,2016-04-17,41,Mercedes,#00D2BE,F,7,null,Shanghai,null,Lewis Hamilton,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,1
31,2016,2016-04-17,41,ManorMarussia,#6E0000,F,18,null,Shanghai,null,Pascal Wehrlein,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,3,2
32,2016,2016-04-17,41,ManorMarussia,#6E0000,F,21,null,Shanghai,null,Rio Haryanto,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,1
30,2016,2016-04-17,41,Renault,#FFF500,F,22,null,Shanghai,null,Jolyon Palmer,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,2
20,2016,2016-04-17,41,HaasF1Team,#F0D787,F,14,null,Shanghai,null,Esteban Gutierrez,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,3
4,2016,2016-04-17,41,Renault,#FFF500,F,17,null,Shanghai,null,Kevin Magnussen,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,2
26,2016,2016-04-17,41,Sauber,#9B0000,F,20,null,Shanghai,null,Felipe Nasr,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,2
19,2016,2016-04-17,41,Sauber,#9B0000,F,16,null,Shanghai,null,Marcus Ericsson,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,3
22,2016,2016-04-17,41,HaasF1Team,#F0D787,F,19,null,Shanghai,null,Romain Grosjean,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,3
7,2016,2016-04-17,41,ForceIndia,#F596C8,F,15,null,Shanghai,null,Nico Hulkenberg,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,2
10,2016,2016-04-17,41,McLaren,#FF8700,F,13,null,Shanghai,null,Jenson Button,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,5
5,2016,2016-04-17,41,McLaren,#FF8700,F,12,null,Shanghai,null,Fernando Alonso,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,2
9,2016,2016-04-17,41,Williams,#192c4e,F,6,null,Shanghai,null,Felipe Massa,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,2
27,2016,2016-04-17,41,ToroRosso,#469BFF,F,8,null,Shanghai,null,Max Verstappen,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,2
25,2016,2016-04-17,41,ToroRosso,#469BFF,F,9,null,Shanghai,null,Carlos Sainz Jnr,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,4
16,2016,2016-04-17,41,ForceIndia,#F596C8,F,11,null,Shanghai,null,Sergio Perez,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,0
8,2016,2016-04-17,41,RedBull,#1E41FF,F,3,null,Shanghai,null,Daniil Kvyat,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,5
15,2016,2016-04-17,41,Williams,#192c4e,F,10,null,Shanghai,null,Valtteri Bottas,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,2
12,2016,2016-04-17,41,Ferrari,#DC0000,F,2,null,Shanghai,null,Sebastian Vettel,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,2,1
11,2016,2016-04-17,41,Ferrari,#DC0000,F,5,null,Shanghai,null,Kimi Raikkonen,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,2
2,2016,2016-04-17,41,RedBull,#1E41FF,F,4,null,Shanghai,null,Daniel Ricciardo,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,0,0
3,2016,2016-04-17,41,Mercedes,#00D2BE,F,1,null,Shanghai,null,Nico Rosberg,41,71,69,35,0,3,Clear,Clear Sky,01d,31.3389,121.22,Shanghai,China,3,1,0
19,2016,2016-05-01,42,Sauber,#9B0000,F,14,null,Sochi,SC followed directly on VSC,Marcus Ericsson,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,3
32,2016,2016-05-01,42,ManorMarussia,#6E0000,DNF,22,null,Sochi,SC followed directly on VSC,Rio Haryanto,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,1
31,2016,2016-05-01,42,ManorMarussia,#6E0000,F,18,null,Sochi,SC followed directly on VSC,Pascal Wehrlein,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,3,2
26,2016,2016-05-01,42,Sauber,#9B0000,F,16,null,Sochi,SC followed directly on VSC,Felipe Nasr,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,2
30,2016,2016-05-01,42,Renault,#FFF500,F,13,null,Sochi,SC followed directly on VSC,Jolyon Palmer,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,2
4,2016,2016-05-01,42,Renault,#FFF500,F,7,null,Sochi,SC followed directly on VSC,Kevin Magnussen,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,2
20,2016,2016-05-01,42,HaasF1Team,#F0D787,F,17,null,Sochi,SC followed directly on VSC,Esteban Gutierrez,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,3
22,2016,2016-05-01,42,HaasF1Team,#F0D787,F,8,null,Sochi,SC followed directly on VSC,Romain Grosjean,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,3
5,2016,2016-05-01,42,McLaren,#FF8700,F,6,null,Sochi,SC followed directly on VSC,Fernando Alonso,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,2
7,2016,2016-05-01,42,ForceIndia,#F596C8,DNF,21,null,Sochi,SC followed directly on VSC,Nico Hulkenberg,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,2
10,2016,2016-05-01,42,McLaren,#FF8700,F,10,null,Sochi,SC followed directly on VSC,Jenson Button,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,5
25,2016,2016-05-01,42,ToroRosso,#469BFF,F,12,null,Sochi,SC followed directly on VSC,Carlos Sainz Jnr,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,4
1,2016,2016-05-01,42,Mercedes,#00D2BE,F,2,null,Sochi,SC followed directly on VSC,Lewis Hamilton,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,1
27,2016,2016-05-01,42,ToroRosso,#469BFF,DNF,19,null,Sochi,SC followed directly on VSC,Max Verstappen,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,2
8,2016,2016-05-01,42,RedBull,#1E41FF,F,15,null,Sochi,SC followed directly on VSC,Daniil Kvyat,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,5
12,2016,2016-05-01,42,Ferrari,#DC0000,DNF,20,null,Sochi,SC followed directly on VSC,Sebastian Vettel,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,2,1
16,2016,2016-05-01,42,ForceIndia,#F596C8,F,9,null,Sochi,SC followed directly on VSC,Sergio Perez,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,0
2,2016,2016-05-01,42,RedBull,#1E41FF,F,11,null,Sochi,SC followed directly on VSC,Daniel Ricciardo,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,0
9,2016,2016-05-01,42,Williams,#192c4e,F,5,null,Sochi,SC followed directly on VSC,Felipe Massa,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,2
11,2016,2016-05-01,42,Ferrari,#DC0000,F,3,null,Sochi,SC followed directly on VSC,Kimi Raikkonen,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,2
15,2016,2016-05-01,42,Williams,#192c4e,F,4,null,Sochi,SC followed directly on VSC,Valtteri Bottas,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,0,2
3,2016,2016-05-01,42,Mercedes,#00D2BE,F,1,null,Sochi,SC followed directly on VSC,Nico Rosberg,42,63,62,59,40,3.6,Clouds,Scattered Clouds,03d,43.4057,39.9578,Sochi,Russia,4,1,0
32,2016,2016-05-15,43,ManorMarussia,#6E0000,F,17,null,Catalunya,null,Rio Haryanto,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,1
31,2016,2016-05-15,43,ManorMarussia,#6E0000,F,16,null,Catalunya,null,Pascal Wehrlein,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,3,2
26,2016,2016-05-15,43,Sauber,#9B0000,F,15,null,Catalunya,null,Felipe Nasr,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,2
19,2016,2016-05-15,43,Sauber,#9B0000,F,12,null,Catalunya,null,Marcus Ericsson,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,3
9,2016,2016-05-15,43,Williams,#192c4e,F,8,null,Catalunya,null,Felipe Massa,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,2
30,2016,2016-05-15,43,Renault,#FFF500,F,13,null,Catalunya,null,Jolyon Palmer,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,2
20,2016,2016-05-15,43,HaasF1Team,#F0D787,F,11,null,Catalunya,null,Esteban Gutierrez,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,3
4,2016,2016-05-15,43,Renault,#FFF500,F,14,null,Catalunya,null,Kevin Magnussen,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,2
22,2016,2016-05-15,43,HaasF1Team,#F0D787,DNF,18,null,Catalunya,null,Romain Grosjean,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,3
8,2016,2016-05-15,43,RedBull,#1E41FF,F,10,null,Catalunya,null,Daniil Kvyat,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,5
10,2016,2016-05-15,43,McLaren,#FF8700,F,9,null,Catalunya,null,Jenson Button,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,5
7,2016,2016-05-15,43,ForceIndia,#F596C8,DNF,20,null,Catalunya,null,Nico Hulkenberg,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,2
5,2016,2016-05-15,43,McLaren,#FF8700,DNF,19,null,Catalunya,null,Fernando Alonso,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,2
16,2016,2016-05-15,43,ForceIndia,#F596C8,F,7,null,Catalunya,null,Sergio Perez,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,0
25,2016,2016-05-15,43,ToroRosso,#469BFF,F,6,null,Catalunya,null,Carlos Sainz Jnr,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,4
15,2016,2016-05-15,43,Williams,#192c4e,F,5,null,Catalunya,null,Valtteri Bottas,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,2
12,2016,2016-05-15,43,Ferrari,#DC0000,F,3,null,Catalunya,null,Sebastian Vettel,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,2,1
11,2016,2016-05-15,43,Ferrari,#DC0000,F,2,null,Catalunya,null,Kimi Raikkonen,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,2
27,2016,2016-05-15,43,ToroRosso,#469BFF,F,1,null,Catalunya,null,Max Verstappen,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,2
2,2016,2016-05-15,43,RedBull,#1E41FF,F,4,null,Catalunya,null,Daniel Ricciardo,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,0,0
3,2016,2016-05-15,43,Mercedes,#00D2BE,DNF,22,null,Catalunya,null,Nico Rosberg,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,0
1,2016,2016-05-15,43,Mercedes,#00D2BE,DNF,21,null,Catalunya,null,Lewis Hamilton,43,74,74,53,40,5.7,Clouds,Scattered Clouds,03d,41.57,2.26111,Montmelo,Spain,5,1,1
27,2016,2016-05-29,44,ToroRosso,#469BFF,DNF,18,null,MonteCarlo,Start behind SC because of rain,Max Verstappen,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,2
26,2016,2016-05-29,44,Sauber,#9B0000,DNF,17,null,MonteCarlo,Start behind SC because of rain,Felipe Nasr,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,2
31,2016,2016-05-29,44,ManorMarussia,#6E0000,F,14,null,MonteCarlo,Start behind SC because of rain,Pascal Wehrlein,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,3,2
32,2016,2016-05-29,44,ManorMarussia,#6E0000,F,15,null,MonteCarlo,Start behind SC because of rain,Rio Haryanto,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,1
30,2016,2016-05-29,44,Renault,#FFF500,DNF,22,null,MonteCarlo,Start behind SC because of rain,Jolyon Palmer,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,2
19,2016,2016-05-29,44,Sauber,#9B0000,DNF,16,null,MonteCarlo,Start behind SC because of rain,Marcus Ericsson,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,3
4,2016,2016-05-29,44,Renault,#FFF500,DNF,19,null,MonteCarlo,Start behind SC because of rain,Kevin Magnussen,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,2
22,2016,2016-05-29,44,HaasF1Team,#F0D787,F,13,null,MonteCarlo,Start behind SC because of rain,Romain Grosjean,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,3
9,2016,2016-05-29,44,Williams,#192c4e,F,10,null,MonteCarlo,Start behind SC because of rain,Felipe Massa,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,2
10,2016,2016-05-29,44,McLaren,#FF8700,F,9,null,MonteCarlo,Start behind SC because of rain,Jenson Button,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,5
20,2016,2016-05-29,44,HaasF1Team,#F0D787,F,11,null,MonteCarlo,Start behind SC because of rain,Esteban Gutierrez,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,3
11,2016,2016-05-29,44,Ferrari,#DC0000,DNF,21,null,MonteCarlo,Start behind SC because of rain,Kimi Raikkonen,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,2
15,2016,2016-05-29,44,Williams,#192c4e,F,12,null,MonteCarlo,Start behind SC because of rain,Valtteri Bottas,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,2
5,2016,2016-05-29,44,McLaren,#FF8700,F,5,null,MonteCarlo,Start behind SC because of rain,Fernando Alonso,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,2
8,2016,2016-05-29,44,RedBull,#1E41FF,DNF,20,null,MonteCarlo,Start behind SC because of rain,Daniil Kvyat,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,5
16,2016,2016-05-29,44,ForceIndia,#F596C8,F,3,null,MonteCarlo,Start behind SC because of rain,Sergio Perez,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,0
25,2016,2016-05-29,44,ToroRosso,#469BFF,F,8,null,MonteCarlo,Start behind SC because of rain,Carlos Sainz Jnr,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,4
7,2016,2016-05-29,44,ForceIndia,#F596C8,F,6,null,MonteCarlo,Start behind SC because of rain,Nico Hulkenberg,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,2
12,2016,2016-05-29,44,Ferrari,#DC0000,F,4,null,MonteCarlo,Start behind SC because of rain,Sebastian Vettel,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,2,1
1,2016,2016-05-29,44,Mercedes,#00D2BE,F,1,null,MonteCarlo,Start behind SC because of rain,Lewis Hamilton,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
3,2016,2016-05-29,44,Mercedes,#00D2BE,F,7,null,MonteCarlo,Start behind SC because of rain,Nico Rosberg,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
2,2016,2016-05-29,44,RedBull,#1E41FF,F,2,null,MonteCarlo,Start behind SC because of rain,Daniel Ricciardo,44,64,64,88,75,4.63,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,0
4,2016,2016-06-12,45,Renault,#FFF500,F,16,null,Montreal,null,Kevin Magnussen,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,2
19,2016,2016-06-12,45,Sauber,#9B0000,F,15,null,Montreal,null,Marcus Ericsson,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,3
25,2016,2016-06-12,45,ToroRosso,#469BFF,F,9,null,Montreal,null,Carlos Sainz Jnr,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,4
32,2016,2016-06-12,45,ManorMarussia,#6E0000,F,19,null,Montreal,null,Rio Haryanto,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,1
26,2016,2016-06-12,45,Sauber,#9B0000,F,18,null,Montreal,null,Felipe Nasr,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,2
31,2016,2016-06-12,45,ManorMarussia,#6E0000,F,17,null,Montreal,null,Pascal Wehrlein,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,3,2
30,2016,2016-06-12,45,Renault,#FFF500,DNF,21,null,Montreal,null,Jolyon Palmer,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,2
8,2016,2016-06-12,45,RedBull,#1E41FF,F,12,null,Montreal,null,Daniil Kvyat,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,5
22,2016,2016-06-12,45,HaasF1Team,#F0D787,F,14,null,Montreal,null,Romain Grosjean,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,3
20,2016,2016-06-12,45,HaasF1Team,#F0D787,F,13,null,Montreal,null,Esteban Gutierrez,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,3
10,2016,2016-06-12,45,McLaren,#FF8700,DNF,22,null,Montreal,null,Jenson Button,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,5
16,2016,2016-06-12,45,ForceIndia,#F596C8,F,10,null,Montreal,null,Sergio Perez,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,0
5,2016,2016-06-12,45,McLaren,#FF8700,F,11,null,Montreal,null,Fernando Alonso,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,1,2
7,2016,2016-06-12,45,ForceIndia,#F596C8,F,8,null,Montreal,null,Nico Hulkenberg,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,2,2
9,2016,2016-06-12,45,Williams,#192c4e,DNF,20,null,Montreal,null,Felipe Massa,45,54,52,55,100,7.2,Clouds,Overcast Clouds,04d,45.5,-73.5228,Montreal,Canada,7,0,2
